code_insee;code_postal;commune;superficie;population;classe_potentiel;identifiant;departement;region;milieu;polluant;quantite;score_pollution;nb_usines_polluantes;score_traitement;score_final;lat;long
54237;54115;GRIMONVILLER;485.0;0.1;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;48.38082876496202;6.007971246917718
42079;42460;CUINZIER;558.0;0.6000000000000001;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;46.12414853632469;4.265532106030954
61028;61210;BAZOCHES_AU_HOULME;2885.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.82880591370654;-0.26337430704791404
31092;31440;BURGALAYS;488.0;0.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;42.88436647845004;0.6365118473018001
80342;80131;FRAMERVILLE_RAINECOURT;1025.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.86331299542251;2.720001593961063
28346;28270;SAINT_LUBIN_DE_CRAVANT;691.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.70717673521864;1.10138248238596
2B306;20250;SANTA_LUCIA_DI_MERCURIO;2384.0;0.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;42.31784605896844;9.220250658634924
54215;54390;FROUARD;1320.0;6.7;2.0;6209479.0;MEURTHE-ET-MOSELLE;GRAND-EST;;;0.0;5e-08;4.199999999999999;2.0999999999999996;8.300000049999998;48.75042104331889;6.123104575259045
28359;28380;SAINT_REMY_SUR_AVRE;1304.0;3.7;1.0;10004799.0;EURE-ET-LOIR;CENTRE;;;0.0;5e-08;3.5999999999999996;0.0;4.60000005;48.749198642204796;1.237137840444617
81105;81300;GRAULHET;5751.0;12.1;1.0;6811302.0;TARN;OCCITANIE;;;0.0;5e-08;0.0;0.0;1.00000005;43.757656219519276;2.00122512850836
45229;45290;NOGENT_SUR_VERNISSON;3345.0;2.6;1.0;10004183.0;LOIRET;CENTRE;;;0.0;5e-08;0.0;0.0;1.00000005;47.83869890419972;2.729398980116152
79039;79360;BOISSEROLLES;865.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.11264703998229;-0.44991964733376505
09065;09320;BOUSSENAC;2633.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;42.90784542053674;1.391098395220334
05182;05800;VILLAR_LOUBIERE;2197.0;0.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.83672733359125;6.135597613077692
26175;26150;MARIGNAC_EN_DIOIS;1850.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.810217050410124;5.334402895603727
46289;46160;SAINT_PIERRE_TOIRAC;579.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.53657017693968;1.953569916884773
47005;47800;ALLEMANS_DU_DROPT;638.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.62319831393618;0.28653831127803503
30011;30133;LES_ANGLES;1693.0;8.3;1.0;6600425.0;GARD;OCCITANIE;;;0.0;5e-08;0.8999999999999999;0.0;1.90000005;43.946680289005805;4.752552562218592
67066;67130;LA_BROQUE;2311.0;2.9;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;48.46016554493222;7.1728302550364145
44083;44310;LA_LIMOUZINIERE;2938.0;2.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;46.987225746556284;-1.6416600946205202
87074;87160;LES_GRANDS_CHEZEAUX;1370.0;0.3;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;46.356057533411544;1.384367597818124
77344;77178;OISSERY;1513.0;2.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.0705440359345;2.817670142098327
42071;42120;LE_COTEAU;489.0;6.9;1.0;6104965.0;LOIRE;AUVERGNE-RHONE-ALPES;;;0.0;5e-08;2.0999999999999996;0.44999999999999996;3.5500000499999995;46.01723028227248;4.090957874367269
88127;88700;DEINVILLERS;549.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.41254393473139;6.560932616309656
27674;27120;VAUX_SUR_EURE;288.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.03586558258339;1.333888116834006
47284;47150;SALLES;2156.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.52979875218086;0.8900779447448041
21086;21200;BLIGNY_LES_BEAUNE;725.0;1.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.982647181622525;4.829735630811053
40314;40180;TERCIS_LES_BAINS;1028.0;1.2;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;43.67064238413399;-1.115403193765984
10153;10400;FONTAINE_MACON;1594.0;0.6000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.45756039340945;3.507036126197697
24011;24420;ANTONNE_ET_TRIGONANT;2104.0;1.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.230053768145574;0.8316549010013191
28079;28290;CHAPELLE_ROYALE;997.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.15300430694958;1.043793921908873
21217;21220;CURLEY;564.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.204005117754704;4.91078289971913
62295;62145;ENQUIN_LES_MINES;1120.0;1.1;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;50.586083088425816;2.293430230045818
65409;65140;SARRIAC_BIGORRE;1085.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.388517597578485;0.117612400735164
10334;10400;SAINT_AUBIN;1784.0;0.6000000000000001;1.0;5702478.0;AUBE;GRAND-EST;Air;Méthane (CH4);124000.0;0.0124;0.0;0.0;1.0124;48.48288753572452;3.553269637483531
09155;09310;LARCAT;932.0;0.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;42.768669172397;1.646469169369504
54210;54450;FREMENIL;308.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.561432090538524;6.706773810537236
86180;86340;NOUAILLE_MAUPERTUIS;2213.0;2.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.50528796318022;0.41800233276171905
08277;08290;MARLEMONT;1008.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.74651577267477;4.381227331300431
43225;43580;SAINT_VENERAND;963.0;0.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;44.87539082920676;3.674984798093435
59508;59223;RONCQ;1065.0;12.7;1.0;7001325.0;NORD;HAUTS-DE-FRANCE;Air;Hydroflurocarbures (HFC);739.0;7.390000000000001e-05;1.5;0.0;2.5000739000000003;50.74735069697769;3.118156061652588
70579;70400;VYANS_LE_VAL;327.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.55028492725221;6.761524409535502
50155;50220;CROLLON;476.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.582407649569866;-1.380683611854984
33432;33210;SAINT_LOUBERT;211.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.553363486765114;-0.16885796439911602
26228;26340;PENNES_LE_SEC;908.0;0.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.63683696415438;5.320492740337785
72200;72230;MONCE_EN_BELIN;1757.0;3.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.89823511325188;0.19635613891109602
54139;54110;COURBESSEAUX;644.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.69143768554695;6.40228158130389
50403;50770;PIROU;2931.0;1.6;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;49.16466548068147;-1.559039857149592
25226;25250;ETRAPPE;284.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.47275808047593;6.580157542571103
69179;69700;SAINT_ANDEOL_LE_CHATEAU;990.0;1.6;3.0;6101407.0;RHONE;AUVERGNE-RHONE-ALPES;;;0.0;5e-08;0.8999999999999999;0.0;3.90000005;45.58956380155628;4.695514674748203
80230;80190;CURCHY;970.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.77906718015168;2.868709938144458
85297;85580;TRIAIZE;5715.0;1.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.37926851107885;-1.199283514218557
32196;32410;LARROQUE_SAINT_SERNIN;1794.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.829847626147455;0.46893020044996003
52542;52160;VIVEY;1297.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.73734329060323;5.064462825269323
88352;88300;POMPIERRE;1261.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.274649639241126;5.676198781071847
07122;07200;LACHAPELLE_SOUS_AUBENAS;1018.0;1.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.56226165619714;4.3590694751794
72193;72320;MELLERAY;2580.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.09492592978981;0.8135354519137401
76191;76720;CRESSY;443.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.724856312407404;1.16111679422699
03097;03170;DENEUILLE_LES_MINES;2515.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.37829245023314;2.775575060659649
53046;53170;LE_BURET;1286.0;0.3;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;47.91884282965209;-0.500867794600645
66166;66360;SAHORRE;1514.0;0.4;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;42.523589849625345;2.358643656753019
09087;09250;CAUSSOU;1582.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;42.77215528308977;1.8219332450390122
80633;80860;PONTHOILE;1968.0;0.6000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.21847151291236;1.706291944060367
18168;18260;LE_NOYER;2027.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.36419967942734;2.665616843911913
12159;12200;MORLHON_LE_HAUT;2223.0;0.6000000000000001;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;44.3218697287944;2.081828197436758
54228;54830;GIRIVILLER;775.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.43488462943439;6.495994173587134
40229;40200;PONTENX_LES_FORGES;8092.0;1.4;1.0;5201789.0;LANDES;NOUVELLE-AQUITAINE;Air;Cadmium et composés (exprimés en tant que Cd);26.9;5.379999999999999e-06;0.8999999999999999;0.0;1.90000538;44.25480413721994;-1.087971058653415
85151;85290;MORTAGNE_SUR_SEVRE;2206.0;6.1;3.0;6303268.0;VENDEE;PAYS-DE-LA-LOIRE;Air;Hydrochlorofluorocarbures (HCFC);330.0;3.3e-05;1.2000000000000002;0.0;4.200033;46.99109413188181;-0.9465000333440831
57101;57460;BOUSBACH;594.0;1.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.14493951565664;6.947895461834226
49315;49150;SAINT_QUENTIN_LES_BEAUREPAIRE;756.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.637104618306886;-0.10618660680965601
72341;72370;SOULITRE;1099.0;0.7000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.02234823464883;0.44130049221510903
34105;34480;FOUZILHON;540.0;0.2;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;43.505731687521646;3.237172331837794
28006;28300;AMILLY;2016.0;1.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.44230114172996;1.406592155515699
86119;86350;JOUSSE;762.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.22413051626735;0.457298281722511
66156;66730;RABOUILLET;1965.0;0.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;42.72730378328409;2.371096775477809
55531;55800;VASSINCOURT;794.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.801420349353556;5.026787861966643
76071;76630;BELLENGREVILLE;758.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.910786615863884;1.227806820491262
71208;71270;FRONTENARD;1238.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.89910018135234;5.163143843063429
78307;78125;HERMERAY;1835.0;0.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.653842918991074;1.68849471187609
67307;67350;MULHAUSEN;395.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.88649276583078;7.55485958914209
88465;88150;THAON_LES_VOSGES;1176.0;8.0;2.0;6202541.0;VOSGES;GRAND-EST;Eau (direct);Sulfates;3910000.0;0.46920000000000006;3.9000000000000004;0.0;6.3692;48.24955141135521;6.408638364967015
22367;22590;TREMELOIR;481.0;0.7000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.55045933937323;-2.8604465809524813
67189;67140;HEILIGENSTEIN;394.0;1.0;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;48.42207728658412;7.4408780907612755
62875;62120;WARDRECQUES;374.0;1.2;1.0;7000492.0;PAS-DE-CALAIS;HAUTS-DE-FRANCE;Air;Dioxyde de carbone (CO2) d'origine non biomasse;63400000.0;12.68;3.5999999999999996;0.0;17.28;50.705332058790866;2.3455811943174822
66036;66360;CANAVEILLES;1124.0;0.0;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;42.53442069678601;2.223842229202075
41255;41800;TERNAY;1456.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.73458367010502;0.771871183813118
54264;54330;HOUDELMONT;385.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.53666372193691;6.093336636218592
21689;21140;VILLARS_ET_VILLENOTTE;754.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.508954536225964;4.378648192590286
25141;25530;CHAUX_LES_PASSAVANT;853.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.23589774998229;6.350072286657503
57087;57220;BISTEN_EN_LORRAINE;451.0;0.3;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;49.16436462322955;6.599583374571588
47304;47200;TAILLEBOURG;716.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.44669463580881;0.203133379027675
10354;10700;SAINT_NABORD_SUR_AUBE;859.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.51289189593684;4.201660236787063
74235;74910;SAINT_GERMAIN_SUR_RHONE;784.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.070029776798044;5.825923264366077
21162;21700;CHAUX;710.0;0.4;1.0;5400091.0;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;;;0.0;5e-08;1.2000000000000002;0.0;2.20000005;47.12728313007461;4.907187624171535
74043;74890;BONS_EN_CHABLAIS;1898.0;4.8;1.0;6104561.0;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;;;0.0;5e-08;0.6000000000000001;0.0;1.6000000500000002;46.26318162830038;6.360897761281312
84127;84830;SERIGNAN_DU_COMTAT;2026.0;2.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.19390122074586;4.847857272073007
60364;60130;LIEUVILLERS;958.0;0.6000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.47428267174807;2.489806390310776
39233;39100;FOUCHERANS;776.0;1.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.0856433660639;5.444301005108928
63058;63350;BULHON;1243.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.88480123133661;3.391334543839889
80060;80370;BEALCOURT;356.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.19658931832015;2.182486942851461
67163;67270;GOUGENHEIM;681.0;0.6000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.704527352010565;7.575350252752379
02331;02140;FRANQUEVILLE;295.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.81641255880129;3.797702617376061
32033;32320;BAZIAN;1264.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.66858260255741;0.317017713445958
41013;41250;BAUZY;2573.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.52903299963247;1.6114220550277372
60430;60127;MORIENVAL;2585.0;1.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.31047096615119;2.930039688724491
59162;59380;CROCHTE;788.0;0.7000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.923875895926585;2.395950266672749
60064;60350;BERNEUIL_SUR_AISNE;1052.0;1.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.42180757384722;3.000100786763743
08401;08130;SAULCES_CHAMPENOISES;2277.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.4466612892132;4.504170739872711
2B343;20215;VENZOLASCA;1655.0;1.7000000000000002;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;42.50140548248435;9.493337011931098
66099;66300;LLAURO;840.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;42.546017215515995;2.744372341457993
29263;29590;SAINT_SEGAL;1624.0;1.0;1.0;52903794.0;FINISTERE;BRETAGNE;Air;Ammoniac (NH3);12000.0;0.0012000000000000001;0.0;0.0;1.0012;48.23599446849468;-4.077200370549652
74175;74500;MEILLERIE;393.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.40068696946918;6.731721426225717
14580;14140;SAINT_GEORGES_EN_AUGE;515.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.98846383531471;0.07087065266178101
72292;72320;SAINT_JEAN_DES_ECHELLES;1058.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.13096468257221;0.7332097257880941
32396;32700;SAINT_MEZARD;1517.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.03383681577162;0.5689342257501431
34343;34380;VIOLS_LE_FORT;1687.0;1.1;1.0;6601345.0;HERAULT;OCCITANIE;;;0.0;5e-08;1.5;0.0;2.5000000499999997;43.736757302594924;3.692203245965509
59342;59740;LEZ_FONTAINE;450.0;0.2;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;50.17338328055412;4.063090657690384
88194;88170;GEMMELAINCOURT;741.0;0.2;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;48.2742122102213;5.9670977861938965
88388;88390;RENAUVOID;937.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.14276485269622;6.381761510442601
24574;24370;VEYRIGNAC;966.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.82286605343106;1.325452098920066
62453;62310;HEZECQUES;506.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.53419093063511;2.191827738218877
52440;52300;ROUVROY_SUR_MARNE;849.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.36003691840665;5.109476470530543
58197;58190;NUARS;1583.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.388402075042286;3.709626627818518
62261;62780;CUCQ;1012.0;5.2;1.0;7002421.0;PAS-DE-CALAIS;HAUTS-DE-FRANCE;;;0.0;5e-08;0.30000000000000004;0.0;1.30000005;50.48613716511695;1.612940603500499
45020;45130;LE_BARDON;1233.0;1.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.84198060686429;1.64858410606469
78531;78710;ROSNY_SUR_SEINE;1923.0;5.5;1.0;6515101.0;YVELINES;ILE-DE-FRANCE;;;0.0;5e-08;2.0999999999999996;6e-06;3.1000060499999997;48.99642266327137;1.6082007739153799
19260;19120;SIONIAC;1059.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.977691853286295;1.8001089138166
81133;81120;LAMILLARIE;1402.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.85501808706743;2.157866614977687
23131;23420;MERINCHAL;4497.0;0.8;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.908405740931755;2.494216735842355
51249;51700;FESTIGNY;2571.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.028292303230245;3.7672965270312213
57367;57920;KLANG;419.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.31873295394527;6.370458803164432
84040;84110;CRESTET;1141.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.209751913215754;5.085974870169297
62664;62111;POMMIER;578.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.18130836973335;2.595125130555775
52426;52330;RIZAUCOURT_BUCHEY;1521.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.27442165657361;4.8692477222296064
71170;71150;DEMIGNY;2962.0;1.7000000000000002;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.91451806687114;4.84793098635582
64342;64560;LICQ_ATHEREY;1796.0;0.2;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;43.05543460578817;-0.878812992130198
24365;24380;SAINT_AMAND_DE_VERGT;1301.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.99394038503305;0.695744310752872
30221;30150;ROQUEMAURE;2627.0;5.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.0414756861569;4.756570125102899
63177;63270;ISSERTEAUX;1757.0;0.4;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.65314080896208;3.381117453859689
60011;60310;AMY;1266.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.641408120098774;2.833950918078334
70417;70360;PONTCEY;591.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.628382629232675;6.032046446349836
39173;39190;COUSANCE;651.0;1.2;1.0;5900794.0;JURA;BOURGOGNE-FRANCHE-COMTE;;;0.0;5e-08;0.6000000000000001;0.0;1.6000000500000002;46.53335274448697;5.377416447442668
86106;86200;GLENOUZE;965.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.0077939259772;-0.004365887896906001
24515;24160;SALAGNAC;933.0;0.9;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.31556978732609;1.2118771373212711
92024;92110;CLICHY;308.0;58.2;1.0;6506266.0;HAUTS-DE-SEINE;ILE-DE-FRANCE;Air;Dioxyde de carbone (CO2) d'origine biomasse;23700000.0;4.74;0.0;0.0;5.74;48.90353591392884;2.305752304517755
80700;80960;SAINT_BLIMONT;668.0;0.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.12065575047885;1.565125997116553
67511;67360;WALBOURG;533.0;0.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.8857093075461;7.782796995882598
64358;64420;LUCGARIER;571.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.232047556500184;-0.194294488172627
85051;85110;CHANTONNAY;8382.0;8.2;3.0;6301613.0;VENDEE;PAYS-DE-LA-LOIRE;;;0.0;5e-08;1.7999999999999998;0.0;4.8000000499999995;46.669016779283965;-1.043725880188001
21213;21800;CRIMOLOIS;362.0;0.6000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.27029592662969;5.124423598233055
78537;78730;SAINT_ARNOULT_EN_YVELINES;1269.0;6.1;1.0;6509566.0;YVELINES;ILE-DE-FRANCE;;;0.0;5e-08;6.6000000000000005;5.4e-05;7.600054050000001;48.572522007907644;1.934638479417881
08286;08310;MENIL_ANNELLES;925.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.436602796867746;4.449852867439858
74272;74330;SILLINGY;1478.0;4.1;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;45.94890888655942;6.027534264284984
52265;52170;BAYARD_SUR_MARNE;1532.0;1.5;1.0;5701253.0;HAUTE-MARNE;GRAND-EST;Air;Composés organiques volatils non méthaniques (COVNM);45300.0;0.00906;6.6000000000000005;0.0;7.60906;48.549961577058454;5.068809358349678
24029;24400;BEAUPOUYET;2302.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.99611497336317;0.28525446412745903
68141;68720;HOCHSTATT;849.0;2.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.709305107226896;7.266746785148484
76392;76660;LONDINIERES;1872.0;1.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.84117388288863;1.396350783721995
22071;22350;GUITTE;1503.0;0.6000000000000001;3.0;52201218.0;COTES-D'ARMOR;BRETAGNE;Air;Ammoniac (NH3);14900.0;0.00149;0.0;0.0;3.00149;48.2908086069312;-2.102950588583574
2A278;20127;SERRA_DI_SCOPAMENE;2056.0;0.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;41.77888738501971;9.109827400429527
28054;28210;LE_BOULLAY_MIVOYE;1107.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.65418774940313;1.406357823424858
32109;32160;COULOUME_MONDEBAT;2316.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.63521478954959;0.11401695873596202
30329;30140;THOIRAS;2308.0;0.4;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;44.065172954516655;3.9206906043138323
76067;76220;BEAUVOIR_EN_LYONS;3386.0;0.6000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.48426154102019;1.5830596848806722
72313;72600;SAINT_PIERRE_DES_ORMES;1021.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.2934012161227;0.42042371780547305
07132;07110;LARGENTIERE;732.0;1.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.5338484702289;4.301280544509088
50494;50140;SAINT_JEAN_DU_CORAIL;1413.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.61635909790343;-0.8890212442307951
11135;11140;LA_FAJOLLE;1579.0;0.0;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;42.75254216864582;1.965146506459647
17089;17100;LA_CHAPELLE_DES_POTS;1026.0;0.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.76444555282535;-0.534261419507402
80068;80370;BEAUMETZ;625.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.13493544772468;2.110243143976516
27428;27110;LE_NEUBOURG;993.0;4.2;1.0;52700280.0;EURE;NORMANDIE;Sol;Plomb et composés (exprimés en tant que Pb);24.8;3.7200000000000004e-06;0.0;0.0;1.00000372;49.14827903277155;0.897176574237984
07329;07110;VALGORGE;2642.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.59425703262063;4.112587937978968
44056;44130;FAY_DE_BRETAGNE;6478.0;3.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;47.39056995632896;-1.795302619456626
30008;30500;ALLEGRE_LES_FUMADES;2515.0;0.8;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;44.19760136576085;4.2533959295463895
19229;19600;SAINT_PANTALEON_DE_LARCHE;2372.0;4.6;3.0;6000427.0;CORREZE;NOUVELLE-AQUITAINE;;;0.0;5e-08;0.30000000000000004;0.0;3.30000005;45.14678934125377;1.432495835742942
40300;40180;SEYRESSE;222.0;0.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.68323128886577;-1.0604036391530811
70147;70400;CHAVANNE;230.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.558851085668934;6.658366337009589
71300;71480;LE_MIROIR;1838.0;0.6000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.543150646511634;5.338643208414796
55421;55190;REFFROY;953.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.626103332395154;5.470575264546037
17253;17430;MURON;3960.0;1.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.01122938828599;-0.863875531258622
