identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0005401173;CHALON ENERGIE SA;72622009800016;Rue Jean Giraudoux;71100;CHALON-SUR-SAONE;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;840342.000000;6634372.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0005401244;SOPREMA;31452755700123;ZI Les Manteaux;89330;SAINT-JULIEN-DU-SAULT;YONNE;BOURGOGNE-FRANCHE-COMTE;723030.000000;6770359.000000;2154;2221Z;Fabrication de plaques, feuilles, tubes et profilés en matières plastiques;;
0005401350;FRANCANO Industrie;44858643800013;route de Pontailler;21270;TALMAY;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;884034.000000;6697475.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005401402;AMORA MAILLE Chevigny;31164122900076;3 rue des Serruriers, Zone Industrielle Est;21800;CHEVIGNY-SAINT-SAUVEUR;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;862618.000000;6690205.000000;2154;1084Z;Fabrication de condiments et assaisonnements;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0005401840;LYRECO-FRANCE;57172266900298;65 rue de la Plaine, #3716;71160;DIGOIN;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;777087.000000;6598739.000000;2154;4649Z;Commerce de gros (commerce interentreprises) d'autres biens domestiques;;
0005402142;URGO Laboratoires Chevigny;43384204400045;ZAC Excellence 2000;21800;CHEVIGNY-SAINT-SAUVEUR;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;861161.000000;6689219.000000;2154;2120Z;Fabrication de préparations pharmaceutiques;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0005402320;CARRIERES BOURGOGNE SUD Comblanchien;51592021300045;Sur la Combe aux Renards;21700;COMBLANCHIEN;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;844907.000000;6668838.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0005402563;EQIOM - Arceau;33389261000531;Grand Charmot - Pré Renard - Chapelle, Pré des Noues - Pré au Prost - Ordorat;21310;ARCEAU;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;864803.000000;6699547.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0005402869;VALLOUREC UMBILICALS VU1 (ancien);41494779600044;9 rue de l'Oze;21150;VENAREY-LES-LAUMES;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;808266.000000;6716256.000000;2154;2420Z;Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier;;
0005500607;SIRCOB;25290136800024;Kervoazou, 21 route de Gourin;29270;CARHAIX-PLOUGUER;FINISTERE;BRETAGNE;212228.000000;6817222.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0005501487;OVAKO;31605509400015;ZA du Pâtis - Avenue des Nouies, BP 10308;35600;REDON;ILLE-ET-VILAINE;BRETAGNE;319395.000000;6741643.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005518290;CENTRALE BIOGAZ DE KASTELLIN;79078191800038;ZI de Lospars;29150;CHATEAULIN;FINISTERE;BRETAGNE;177146.000000;6814187.000000;2154;3511Z;Production d'électricité;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0005506384;ROMI BRETAGNE (Le Grand Guelen);63920048400124;ZA du Grand Guelen - Tuchennou, 7 allée Abbé Grégoire;29000;QUIMPER;FINISTERE;BRETAGNE;177281.000000;6787714.000000;2154;3832Z;Récupération de déchets triés;;
0005515785;GUYOT ENVIRONNEMENT;49328696700051;ZAC du Porzo;56700;KERVIGNAC;MORBIHAN;BRETAGNE;233975.000000;6761574.000000;2154;3832Z;Récupération de déchets triés;;
0005600410;LABORATOIRES MSD-CHIBRET SNC;31633106500037;Usine de Mirabel, route de Marsat Riom;63963;CLERMONT-FERRAND;PUY-DE-DOME;AUVERGNE-RHONE-ALPES;708680.000000;6530710.000000;2154;2120Z;Fabrication de préparations pharmaceutiques;;
0005600268;PEM;43400591400016;Le Bourg;43300;SIAUGUES-SAINTE-MARIE;HAUTE-LOIRE;AUVERGNE-RHONE-ALPES;749108.000000;6443881.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005402421;MAGGIONI S.A.;42984409500019;Le Joannot - Les Cinquante Journaux -, La Mare aux Chênes;21110;GENLIS;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;866761.000000;6686456.000000;4326;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0005602301;G'IMPRIM SAS;40114823400032;Z.I. les Taillas;43600;SAINTE-SIGOLENE;HAUTE-LOIRE;AUVERGNE-RHONE-ALPES;798069.000000;6462144.000000;2154;1813Z;Activités de pré-presse;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0005701108;ESKA (ex SOREFAR);55850281100331;2 rue Ferrer, BP 12;08700;NOUZONVILLE;ARDENNES;GRAND-EST;825704.000000;6969117.000000;2154;3832Z;Récupération de déchets triés;;
0005701463;REMIVAL;34867897000024;chemin du Moulin de Vrilly, ZI les Essillards;51050;REIMS;MARNE;GRAND-EST;778104.000000;6903970.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0005701595;AUTO CASSE CHICHEY;50169032500011;101 rue de la Grange;51120;CHICHEY;MARNE;GRAND-EST;755387.000000;6843377.000000;2154;3831Z;Démantèlement d'épaves;;
0005701760;SUN DESHY;32973714200037;Rue Principale;51320;SOUDRON;MARNE;GRAND-EST;789553.000000;6858694.000000;2154;1091Z;Fabrication d'aliments pour animaux de ferme;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0005701959;REVIVAL LA CHAPELLE SAINT LUC;61662009200661;ZI - Rue Danton;10600;LA CHAPELLE-SAINT-LUC;AUBE;GRAND-EST;777652.000000;6802469.000000;2154;3832Z;Récupération de déchets triés;;
0005702840;ADO  SOS EPAVES;49798681000024;Chemin de Saint Gibrien;51000;CHALONS-SUR-MARNE;MARNE;GRAND-EST;798060.000000;6874220.000000;2154;4520A;Entretien et réparation de véhicules automobiles légers;;
0005703360;Auto Pieces Troyennes;44856521800014;35 rue de la Gare;10600;BARBEREY-SAINT-SULPICE;AUBE;GRAND-EST;775971.000000;6804298.000000;2154;4532Z;Commerce de détail d'équipements automobiles;;
0005800322;Société Nouvelle WM;70578020300091;461, Route de Barentin;76480;SAINT-PIERRE-DE-VARENGEVILLE;SEINE-MARITIME;NORMANDIE;549541.000000;6937480.000000;2154;2932Z;Fabrication d'autres équipements automobiles;;
0005800498;VALNOR;41030116200385;Parc d'activite Rudologique des Alizes;76430;SAINT-VIGOR-D'YMONVILLE;SEINE-MARITIME;NORMANDIE;506061.000000;6934364.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0005800543;SEALYNX INTERNATIONAL;53248545500010;Usine de Transières;27380;CHARLEVAL;EURE;NORMANDIE;582044.000000;6922635.000000;2154;2219Z;Fabrication d'autres articles en caoutchouc;;
0005800652;POLYKOTE SAS;38111566600038;Zone Industrielle de l'Europe, 3, Avenue de l'Europe;76220;GOURNAY-EN-BRAY;SEINE-MARITIME;NORMANDIE;607997.000000;6932808.000000;2154;1721C;Fabrication d'emballages en papier;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0005801048;SATIMAT;31947235300022;15, Route de Normandie;76260;LONGROY;SEINE-MARITIME;NORMANDIE;595965.000000;6988255.000000;2154;2313Z;Fabrication de verre creux;;
0006103730;RHODIA OPERATIONS;62203708300285;Centre de Recherches et Technol. de Lyon, 85 rue des Frères Perret;69190;SAINT-FONS;RHONE;AUVERGNE-RHONE-ALPES;843855.000000;6511034.000000;2154;7219Z;Recherche-développement en autres sciences physiques et naturelles;;
0003202489;SBSC (ISDI);34408383700015;Gare AMBRONAY;01500;AMBRONAY;AIN;AUVERGNE-RHONE-ALPES;880923.000000;6549258.000000;4326;5224B;Manutention non portuaire;;
0005801156;GARAGE DE LA GARE  - PIECES AUTO NEGOCE;48126565000020;Rue du Moulin Bleu;76270;NEUFCHATEL-EN-BRAY;SEINE-MARITIME;NORMANDIE;587176.000000;6959652.000000;2154;4677Z;Commerce de gros (commerce interentreprises) de déchets et débris;;
0005802579;SNCF VOYAGEURS SA;51903758403219;1 rue Gaston Contremoulins, CS 90054;76302;SOTTEVILLE-LES-ROUEN;SEINE-MARITIME;NORMANDIE;562189.000000;6926497.000000;2154;4910Z;Transport ferroviaire interurbain de voyageurs;;
0005900921;TSM;33967870800027;113, route des Buclets;39400;MORBIER;JURA;BOURGOGNE-FRANCHE-COMTE;930176.000000;6608674.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005803125;SMEDAR;25760437100019;Rue Marie-Louise et Raymond Boucher;76410;CLEON;SEINE-MARITIME;NORMANDIE;558677.000000;6914925.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0058501385;GAEC LA GUILBAUDIERE;81278588900013;LA GUILBAUDIERE;85300;FROIDFOND;VENDEE;PAYS-DE-LA-LOIRE;339519.000000;6656361.000000;2154;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille
0006003018;SUEZ RV ALVEOL;87909872100019;Pont Chanart, Les Bois du Roi;87300;PEYRAT-DE-BELLAC;HAUTE-VIENNE;NOUVELLE-AQUITAINE;546843.000000;6556445.000000;2154;3811Z;Collecte des déchets non dangereux;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0006100812;GRANULATS VICAT;76820025500489;LES BRUYERES FAYEREY, BP45 RN 90 La Gache;38530;BARRAUX;ISERE;AUVERGNE-RHONE-ALPES;934564.000000;6486907.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;3.(b);Extraction à ciel ouvert et exploitation en carrière lorsque la surperficie du site où sont effectuées des opérations d'extraction est égale à 25 hectares
0006102073;SME (SOCIETE METALLLURGIQUE D'EPERNAY);66202560000021;En gare de Culoz;01350;CULOZ;AIN;AUVERGNE-RHONE-ALPES;915585.000000;6530865.000000;2154;3832Z;Récupération de déchets triés;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0054901362;MOULIN DU BUIS (GAEC LE);38977095900010;Les Ormeaux;49310;MONTILLIERS;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;433498.000000;6683184.000000;2154;0150Z;Culture et élevage associés;7.(a).(i);disposant de 40 000 emplacements pour la volaille
0005507544;CETI (Guilers);42050874900033;An Oalejou;29820;GUILERS;FINISTERE;BRETAGNE;139435.000000;6841463.000000;2154;3822Z;Traitement et élimination des déchets dangereux;;
0006102359;SICTOBA (Grospierre);25070021800036;lieu dit de Luzerette;07120;GROSPIERRES;ARDECHE;AUVERGNE-RHONE-ALPES;799994.000000;6364968.000000;2154;3811Z;Collecte des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0006102720;ABRISO FRANCE;39763478300013;Z.I Le Cappa - BP 55;26140;SAINT-RAMBERT-D'ALBON;DROME;AUVERGNE-RHONE-ALPES;842057.430000;6466594.530000;2154;2221Z;Fabrication de plaques, feuilles, tubes et profilés en matières plastiques;;
0006102837;TECUMSEH CESSIEU SAS;80842026900017;42 rue de la Gare;38110;CESSIEU;ISERE;AUVERGNE-RHONE-ALPES;5.379375;45.559756;4326;2813Z;Fabrication d'autres pompes et compresseurs;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006102859;SIRA;48523979200016;943 chemin de l'Islon;38670;CHASSE-SUR-RHONE;ISERE;AUVERGNE-RHONE-ALPES;840114.000000;6499109.000000;2154;3822Z;Traitement et élimination des déchets dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006102911;CATERPILLAR FRANCE - site d'Echirolles;06150024500024;avenue Auguste Ferrier;38130;ECHIROLLES;ISERE;AUVERGNE-RHONE-ALPES;912779.000000;6453216.000000;2154;2892Z;Fabrication de machines pour l'extraction ou la construction;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006102923;COMPAGNIE DE CHAUFFAGE CCIAG;06050229100028;8 rue Lecorbusier;38320;EYBENS;ISERE;AUVERGNE-RHONE-ALPES;914915.000000;6454162.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0006103029;GRENOBLE ALPES METROPOLE;20004071500019;Centre de compostage, Le Mas de l'Ile;38420;MURIANETTE;ISERE;AUVERGNE-RHONE-ALPES;920851.000000;6459885.000000;2154;8411Z;Administration publique générale;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0010004236;SOCCOIM (CDT LORRIS);08688003600255;ZA du Limetin;45260;LORRIS;LOIRET;CENTRE;664879.000000;6753296.000000;4326;3811Z;Collecte des déchets non dangereux;;
0006103167;Lely Environnement;06450308900027;lieu-dit L'Echaillon;38210;SAINT-QUENTIN-SUR-ISERE;ISERE;AUVERGNE-RHONE-ALPES;903157.000000;6469759.000000;2154;3811Z;Collecte des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0006103183;THOR;30680726400032;325 rue Balmes, ZI Portuaire;38150;SALAISE-SUR-SANNE;ISERE;AUVERGNE-RHONE-ALPES;840982.000000;6472558.000000;2154;2059Z;Fabrication d'autres produits chimiques n.c.a.;4.(d);Installations chimiques destinées à la fabrication industrielle de produits phytosanitaires et de biocides
0006103223;GRENOBLE-ALPES METROPOLE;20004071500019;Centre de Traitement des Déchets ATHANOR, Chemin de la Tuilerie;38700;LA TRONCHE;ISERE;AUVERGNE-RHONE-ALPES;916733.000000;6459267.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0006103617;SUEZ RR IWS CHEMICALS FRANCE;44454844000049;Chemin des Vorgines;69700;GIVORS;RHONE;AUVERGNE-RHONE-ALPES;840127.000000;6498461.000000;2154;3822Z;Traitement et élimination des déchets dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006103657;SNCF - TECHNICENTRE INDUSTRIEL D'OULLINS;55204944784422;25 ter quai Pierre Sémard;69350;LA MULATIERE;RHONE;AUVERGNE-RHONE-ALPES;841395.000000;6515006.000000;2154;4910Z;Transport ferroviaire interurbain de voyageurs;;
0006103699;EDILIANS ex IMERYS TC;44935422400080;IMERYS TOITURE, ZI de Quincieux - BP 10047;69650;QUINCIEUX;RHONE;AUVERGNE-RHONE-ALPES;837751.000000;6535276.000000;2154;2332Z;Fabrication de briques, tuiles et produits de construction, en terre cuite;3.(g);Installations destinées à la fabrication de produits céramiques par cuisson, notamment de tuiles, de briques (simples ou réfractaires), de carrelages, de grès ou de porcelaines d'une capacité de production de 75 tonnes par jour, ou d'une capacité de four de 4 m3 et d'une densité d'enfournement de 300 kg/m3 par four
0006103805;RACINE;38343453700064;Chemin des pépinières;69150;DECINES-CHARPIEU;RHONE;AUVERGNE-RHONE-ALPES;851627.000000;6522307.000000;2154;8130Z;Services d'aménagement paysager;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0006104447;RDM LA ROCHETTE  SAS;33351244000020;23 Avenue Maurice Franck;73110;LA ROCHETTE;SAVOIE;AUVERGNE-RHONE-ALPES;943272.000000;6488300.000000;2154;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0006104559;PERROTTON;60662046600015;900, avenue de Pontchy;74130;BONNEVILLE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;6.400607;46.066355;4326;2562A;Décolletage;;
0006105234;PERRIGAULT;32529063300032;ZAC les Gouchoux EST;69220;BELLEVILLE;RHONE;AUVERGNE-RHONE-ALPES;833835.000000;6559172.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006110329;SLIR;34242619400029;11 rue des Petites Brosses;69780;MIONS;RHONE;AUVERGNE-RHONE-ALPES;850842.000000;6510796.000000;2154;3700Z;Collecte et traitement des eaux usées;;
0006112461;ISONAT SAS;40150712400022;ZI Bonvert, rue Barthélémy Thimonnier;42300;MABLY;LOIRE;AUVERGNE-RHONE-ALPES;784091.000000;6553785.000000;2154;1399Z;Fabrication d'autres textiles n.c.a.;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0006107336;SYTRAIVAL;25690070500052;AVE MARIA;69400;ARNAS;RHONE;AUVERGNE-RHONE-ALPES;833098.000000;6548980.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0006111003;SEVIA;77572139200428;ZI du Pré de l'Orme, 7 impasse du Pré de l'Orme;38760;VARCES-ALLIERES-ET-RISSET;ISERE;AUVERGNE-RHONE-ALPES;911343.000000;6448994.000000;2154;3812Z;Collecte des déchets dangereux;;
0003200821;LEYGATECH Yssingeaux;44181519800029;ZA DE LAVEE;43200;YSSINGEAUX;HAUTE-LOIRE;AUVERGNE-RHONE-ALPES;787951.000000;6450764.000000;2154;2229B;Fabrication de produits de consommation courante en matières plastiques;;
0006201313;ASCOMETAL HAGONDANGE SAS;83489501300029;Avenue de France, BP 90038;57300;HAGONDANGE;MOSELLE;GRAND-EST;929590.000000;6909211.000000;2154;2410Z;Sidérurgie;2.(b);Installations pour la production de fonte ou d'acier (de première ou de seconde fusion), notamment en coulée continue d'une capacité de 2,5 tonnes par heure
0006202269;TRANE Golbey;30605018800011;1 rue des Amériques;88190;GOLBEY;VOSGES;GRAND-EST;954577.000000;6794228.000000;2154;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;;
0006504559;ITM LOGISTIQUE INTERNATIONALE;51408083700297;6 rue Saint-Eloi;91730;MAUCHAMPS;ESSONNE;ILE-DE-FRANCE;641158.000000;6825931.000000;2154;5210B;Entreposage et stockage non frigorifique;;
0006206356;Etablissement COGESUD - Site de Neuves-Maisons;42118530700129;les grandes Saussaies;54850;MESSEIN;MEURTHE-ET-MOSELLE;GRAND-EST;930182.000000;6838132.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0006209678;EUROVIA CHAMPAGNE ARDENNE;45165878500071;LIEUXDITS  HOUIS & REVERS DE HONCHEVAL;55000;ERIZE-SAINT-DIZIER;MEUSE;GRAND-EST;867998.000000;6858780.000000;2154;4211Z;Construction de routes et autoroutes;;
0006210057;EG LOG;53183157600016;ISDI de Maizières-Lès-Metz  lieu-dit Forges et aciéries;57280;MAIZIERES-LES-METZ;MOSELLE;GRAND-EST;929824.000000;6908664.000000;2154;4673A;Commerce de gros (commerce interentreprises) de bois et de matériaux de construction;;
0053700731;INRAE;18007003900870;Centre de recherche INRAE Val de Loire  Site de Nouzilly;37380;NOUZILLY;INDRE-ET-LOIRE;CENTRE;533243.610000;6718385.120000;2154;7219Z;Recherche-développement en autres sciences physiques et naturelles;7.(a).(i);disposant de 40 000 emplacements pour la volaille
0006300914;SPBI JEANNEAU;49137270200119;Route de la Roche-sur-Yon, BP 529;85500;LES HERBIERS;VENDEE;PAYS-DE-LA-LOIRE;393029.000000;6648461.000000;2154;3012Z;Construction de bateaux de plaisance;;
0006301260;SVPM;42388214100017;ZI de La Paix, CS 10011;85290;SAINT-LAURENT-SUR-SEVRE;VENDEE;PAYS-DE-LA-LOIRE;-0.887500;46.965772;4326;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006301919;HYPRED SAS (ex AG FRANCE);33050741900084;ZI Le Roineau;72500;VAAS;SARTHE;PAYS-DE-LA-LOIRE;497713.000000;6733868.000000;2154;2041Z;Fabrication de savons, détergents et produits d'entretien;4.(a).(xi);tensioactifs et agents de surface
0006302563;AIMM;39449954500025;ZI des Morandières, Rue J.B. Lamarck;53810;CHANGE;MAYENNE;PAYS-DE-LA-LOIRE;421305.000000;6783790.000000;2154;2550B;Découpage, emboutissage;;
0006302722;CAP ATLANTIQUE;24440061000022;L'Arche Chaussin;44420;PIRIAC-SUR-MER;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;284930.000000;6712317.000000;2154;3811Z;Collecte des déchets non dangereux;;
0006303597;ANJOU POUDRAGE INDUSTRIE;49001486700033;La Cressonnière;49124;SAINT-BARTHELEMY-D'ANJOU;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;436890.000000;6713988.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006303432;SEF (Société d'Enduction et de Flockage);30480229100027;110-120 Boulevard Denis Papin;53000;LAVAL;MAYENNE;PAYS-DE-LA-LOIRE;-0.747483;48.083243;4326;1712Z;Fabrication de papier et de carton;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0006303478;CRONITE MANCELLE SA;57545005100017;Route du Lude, CS 20075;72233;ARNAGE;SARTHE;PAYS-DE-LA-LOIRE;489957.000000;6761126.000000;2154;2452Z;Fonderie d'acier;;
0006303911;PALAMY;06420062900018;29 rue d'Angers;49122;LE MAY-SUR-EVRE;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;404583.000000;6677824.000000;2154;2222Z;Fabrication d'emballages en matières plastiques;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0006304809;SAIPOL - GROUPE AVRIL;38802115600061;Rue du Doris;44550;MONTOIR-DE-BRETAGNE;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;312753.000000;6702568.000000;2154;1041A;Fabrication d'huiles et graisses brutes;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0003702155;VALTERRA MATIERES ORGANIQUES SAS;38111410700174;PERRICAUD;11400;LABECEDE-LAURAGAIS;AUDE;OCCITANIE;617400.000000;6256107.000000;4326;3821Z;Traitement et élimination des déchets non dangereux;;
0006305063;SN FORNES;44125859700018;Zone Industrielle des Cyprès de Leyland;44260;MALVILLE;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;334586.000000;6705018.000000;2154;4677Z;Commerce de gros (commerce interentreprises) de déchets et débris;;
0006308074;METAL RECYCLING SARL;80852997800021;ZI de La Chevasse, Rue des Auberges - ST SULPICE LE VERDON;85260;SAINT-SULPICE-LE-VERDON;VENDEE;PAYS-DE-LA-LOIRE;364920.000000;6650398.000000;2154;3832Z;Récupération de déchets triés;;
0006307998;ISDI La Sapinière - Champagné;32933888300096;LA SAPINIERE;72470;CHAMPAGNE;SARTHE;PAYS-DE-LA-LOIRE;0.345132;48.013657;4326;4211Z;Construction de routes et autoroutes;;
0006400273;SEC;41735046900116;293  Boulevard du Mercantour;06200;NICE;ALPES-MARITIMES;PROVENCE-ALPES-COTE-D'AZUR;7.189486;43.696618;4326;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;;
0006511908;INTERNATIONAL PARIS AVENUE MELUN;34317613700010;1 rue Frères Thibault;77190;DAMMARIE-LES-LYS;SEINE-ET-MARNE;ILE-DE-FRANCE;673927.000000;6825291.000000;2154;4511Z;Commerce de voitures et de véhicules automobiles légers;;
0006400453;FERT DEMOLITION;32970226000046;242, Chemin du Vieux Canal, Le Cabedan;84300;CAVAILLON;VAUCLUSE;PROVENCE-ALPES-COTE-D'AZUR;866520.000000;6304220.000000;2154;4677Z;Commerce de gros (commerce interentreprises) de déchets et débris;;
0006400465;DURANCE DEPANNAGE AUTO MOTO;43272870700014;156, rue ROBERVAL;84120;PERTUIS;VAUCLUSE;PROVENCE-ALPES-COTE-D'AZUR;901616.000000;6289521.000000;2154;4511Z;Commerce de voitures et de véhicules automobiles légers;;
0006400525;Mc CORMICK France;62298002700107;Z.I. de Carpensud, 999, avenue des Marchés;84200;CARPENTRAS;VAUCLUSE;PROVENCE-ALPES-COTE-D'AZUR;863535.000000;6328529.000000;2154;1084Z;Fabrication de condiments et assaisonnements;;
